year,to_country_id,to_country,performer,song,place_contest,running_final,place_final,points_final,points_tele_final,points_jury_final,composers,lyricists,lyrics,youtube_url
1980,dk,Denmark,Bamses Venner,Tænker Altid På Dig,14.0,7.0,14.0,25.0,,,Bjarne Gren Jensen,Flemming Bamse Jørgensen,"Det er i dag, jeg skal af sted, min ven\nJeg glæder mig til vi skal ses igen\nFor det er her hos dig, jeg har det bedst\nJa, det er dig, jeg elsker allermest\nNår jeg sådan må forlade dig\nVed du så, at jeg...\n\nAltid tænker på dig?\nAt du er lyset for mig, der altid viser vej\n\nJeg ved, du drømmer om\nAt vi en dag ka' hygge os og bare slappe af\nAt vi ka' leve, li'som andre gør\nAt vi ka' få det, som vi havde før\nDet er svært at lave om på mig\nKa' det trøste lidt, at jeg...\n\nAltid tænker på dig?\nAt du er lyset for mig, der altid viser vej\n\nMin ven, jeg håber på, at du trods alt\nVil holde ud, vi har jo sammen valgt\nDet liv, der holder mig så længe væk\nTil tider op til flere døgn i træk\nNår jeg nu har sagt farvel til dig\nHåber jeg, du ved, at jeg...\n\nAltid tænker på dig\nAt du er lyset for mig, der altid viser vej\n\nJeg tænker altid på dig\nFor du er lyset for mig, der altid viser vej",https://youtube.com/watch?v=ZKLyYj5-Yz0
1980,tr,Turkey,Ajda Pekkan,Petr'oil,15.0,2.0,15.0,23.0,,,Atilla Özdemiroğlu,Şanar Yurdatapan,"Sen gelmeden önce her yer karanlık\nDünya ıssız, dünya durgundu bilmem niçin\nHer yerde aradım tatlı bir ışık\nBir ateş bu gönlümü ısıtmak için\n\nSen gelince sanki bir güneş doğdu\nAydınlık günüm gecem artık çok güzel hayat\nSanki her şey birden bambaşka oldu\nSensiz ne kadar zormuş, meğer ne güçmüş hayat\n\nAman pet'r oil, canım pet'r oil\nArtık sana, sana, sana muhtacım pet'r oil\nAman pet'r oil, canım pet'r oil\nArtık sana, sana, sana muhtacım pet'r oil\n\nEninde pet'r oil, sonunda pet'r oil\nArtık dizginlerim senin elinde pet'r oil\nEninde pet'r oil, sonunda pet'r oil\nArtık dizginlerim senin elinde pet'r oil\n\nÖyle gururlusun gidemem yanına\nGirmişsin kim bilir kaç aşığın kanına\nDolardan, marktan başka laf çıkmaz dilinden\nNeler, neler çekiyorum senin elinden\n\nNice zengin dilber düşmüş ardına\nDüş başka, gerçek başka, yar olmazsın sen bana\nBelki gideceksin bir gün gerçekten\nİşte senin ardından ağlıyorum şimdiden\n\nAman pet'r oil, canım pet'r oil\nArtık sana, sana, sana muhtacım pet'r oil\nAman pet'r oil, canım pet'r oil\nArtık sana, sana, sana muhtacım pet'r oil\n\nEninde pet'r oil, sonunda pet'r oil\nArtık dizginlerim senin elinde pet'r oil\nEninde pet'r oil, sonunda pet'r oil\nArtık dizginlerim senin elinde pet'r oil\n\n(Aman pet'r oil, canım petr'oil)\n(Artık sana, sana, sana muhtacım pet'r oil)\nAman pet'r oil, canım pet'r oil\nArtık sana, sana, sana muhtacım pet'r oil",https://youtube.com/watch?v=ndjiEFlIeW4
1980,no,Norway,Sverre Kjellsberg & Mattis Hætta,Sámiid Ædnan,16.0,11.0,16.0,15.0,,,Sverre Kjelsberg,Ragnar Olsen,"Enkel tone, to små ord: Sámiid Ædnan, samisk jord\nKom som vindpust ifra nord, ifra nord, Sámiid Ædnan\n\nKan et krav få mjukar form: Sámiid Ædnan, Sameland\nVokste sæ fra bris tel storm, bris tel storm, Sámiid Ædnan\n\nFramførr tinget der dem satt, Sámiid Ædnan, Sámiid Ædnan\nHørtes joiken dag og natt, Sámiid Ædnan\n\nFramførr tinget der dem satt, oj...\nHørtes joiken dag og natt, Sámiid Ædnan\n\nJoik har større kraft enn krutt, Sámiid Ædnan\nFørr en joik tar aldri slutt, oh... Sámiid Ædnan\n\nFørr en joik tar aldri slutt, Sámiid Ædnan",https://youtube.com/watch?v=AyMdsQOT8vI
1980,be,Belgium,Telex,Euro-vision,17.0,19.0,17.0,14.0,,,Dan Lacksman;Marc Moulin;Michel Moers,,"Beaux messieurs, belles dames\nMusique au programme\nChanteurs, à vos gammes\nQue le meilleur gagne\n\nLes frontières sont ouvertes\nQue déclarer si ce soir c'est la fête?\nLes vedettes sont inquiètes\nElles se maquillent\nFument une cigarette\nAvant d'aller sur la sellette\n\nEurovision, Eurovision, Eurovision\nEurovision, Eurovision, Eurovision\n\nVieille Europe acclame le pays qui gagne\nPuis verse une larme, c'est la fin du charme\n\nLes yeux du monde entier guettent, impatients\nLes flashs télévisés\nQui vont leur annoncer\nPar satellites et par câbles blindés\nCe qui se passe en leurs contrées\n\nEurovision, Eurovision, Eurovision\nEurovision, Eurovision, Eurovision\n\nEurovision, Eurovision, Eurovision",https://youtube.com/watch?v=6USa0zUMmqI
1980,ma,Morocco,Samira Bensaïd,Bitakat Hob,18.0,5.0,18.0,7.0,,,'Abd Al-'Atī Amyna,Malw Rawan,"Nahna atfal kull el-dunya\nTalbeen aisha radhia hanya\nMa feehash heqd, ma feehash nar\nW la khissam beyn jar w jar\n\nNahna atfal kull el-dunya\nTalbeen aisha radhia hanya\nMa feehash heqd, ma feehash nar\nW la khissam beyn jar w jar\n\nMa feehash shmeys beyn el-alwan\nW el-assl wahed, w el-kull ikhwan\nMa bghina hroub w la alam\nBaghyin hayat kulha salam\n\nMa feehash shmeys beyn el-alwan\nW el-assl wahed, w el-kull ikhwan\nMa bghina hroub w la alam\nBaghyin hayat kulha salam\n\nFeeha el-aman w el-haq w el-kheir\nFeeha el-wafa' w el-hobb el-kbeer\nBitaqet hobb w eshwaq harra\nMesh mou men jbeen ghadra\n\nMa'aha er-rajaa, kull er-rajaa\nLeylaqi aalam youlabbi en-nida'\nNahna atfal kull ed-dunya\nTalbeen aisha radhia hanya\n\nLa lalalala...\nLala lalalala...\nLala lalalala...\nLalalala lala lala...\n\nLa lalalala...\nLala lalalala...\nLala lalalala...\nLalalala lala lala...",https://youtube.com/watch?v=x3e26zZSEws
1980,fi,Finland,Vesa-Matti Loiri,Huilumies,19.0,10.0,19.0,6.0,,,Aarno Raninen,Veikko 'Vexi' Salmi,"On tässä huilu ja huilumies\nEn täytä mittaa normien\nSormien soutelun huoleni huilutan\nJos en lausein tunteita tulkita voi\nNiille varmasti huilu soi\nJa niistä sielun soinnut pienoisen lauluni loi\n\nOn siinä aamun kastehelmien tuoksu\nOn kevät lämmin vuoripuron juoksu\nKaiken sen minkä aistin huiluni soi\nOn siinä hiiltyvä ilta, auringon rusko\nParempien päivien sammumaton usko\nOn syksyn kuolevaa ruskaa, on elämä tuskaa\nSen huiluni soi\n\nOn tässä huilu ja huilumies\nMä näen luonnon tauluna lauluna teille sen kaiken mä soinnutan\nJa näin riemut, surut ja arkikin soi\nJos en tuntea oikein voi\nOn joka pettymys, nauru sykkivät sointuni loi\n\nOn siinä päiväperhon leikkivä liito\nSammuvan tähden öinen viime kiito\nKaiken sen minkä aistin huiluni soi\nOn siinä tuiskuvan talven hyytävä halla\nIhmisen pienuus kaikkeuden alla\nOn syksyn kuolevaa ruskaa, on elämä tuskaa\nSen huiluni soi\n\nOn siinä päiväperhon leikkivä liito\nSammuvan tähden öinen viime kiito\nKaiken sen minkä aistin huiluni soi\nOn siinä tuiskuvan talven hyytävä halla\nIhmisen pienuus kaikkeuden alla\nOn syksyn kuolevaa ruskaa, on elämä tuskaa\nSen huiluni soi",https://youtube.com/watch?v=MaBhx84GA8g
1981,gb,United Kingdom,Bucks Fizz,Making Your Mind Up,1.0,14.0,1.0,136.0,,,John Danter,Andy Hill,You gotta speed it up\nAnd then you gotta slow it down\n'Cause if you believe that our love can hit the top\nYou gotta play around\nBut soon you will find that there comes a time\nFor making your mind up\n\nYou gotta turn it on\nAnd then you gotta put it out\nYou gotta be sure that it's something\nEverybody's gonna talk about\nBefore you decide that the time's arrived\nFor making your mind up\n\nDon't let your indecision\nTake you from behind\nTrust your inner vision\nDon't let others change your mind\n\nAnd now you really gotta burn it up\nAnd make another fly by night\nGet a run for your money\nAnd take a chance and it'll turn out right\nBut when you can see how it's gotta be\nYou're making your mind up\n\nAnd try to look as if you don't care less\nBut if you wanna see some more\nBending the rules of the game\nWill let you find the one you're looking for\nAnd then you can show that you think you know\nYou're making your mind up\n\nDon't let your indecision\nTake you from behind\nTrust your inner vision\nDon't let others change your mind\n\nAnd now you really gotta speed it up\nAnd then you gotta slow it down\n'Cause if you believe that our love can hit the top\nYou gotta play around\nBut soon you will find that there comes a time\nFor making your mind up\n\nAnd now you really gotta speed it up\nAnd then you gotta slow it down\n'Cause if you believe that our love can hit the top\nYou gotta play around\nBut soon you will find that there comes a time\nFor making your mind up\nFor making your mind up\nFor making your mind up\nFor making your mind up,https://youtube.com/watch?v=62SrA5hCmkE
1981,de,Germany,Lena Valaitis,Johnny Blue,2.0,3.0,2.0,132.0,,,Ralph Siegel,Gunter Johansen,"Blue, Blue, Blue, Johnny Blue\nAlle singen deine Lieder\nBlue, Blue, Blue, Johnny Blue\nUnd die ganze Welt hört zu\n\nEr wuchs auf ohne Freunde\nDenn keiner wollt spielen\nMit einem, der blind war wie er\nUnd er sass meist zu Hause\nDie Jungen dort draussen\nDie riefen bloss hinter ihm her\n\nSie riefen: Blue, Blue, Blue, Johnny Blue\nWelche Farbe hat die Sonne?\nBlue, Blue, Blue, Johnny Blue\nKinder können grausam sein\n\nAuf der alten Gitarre\nDie ihm jemand schenkte\nDa spielte er, sie war sein Freund\nSeine Lieder, die klangen\nNach Hoffnung und Freude\nUnd manchmal, als ob jemand weint\n\nUnd er sang: Blue, Blue, Blue, Johnny Blue\nWelche Farbe hat die Sonne?\nBlue, Blue, Blue, Johnny Blue\nUnd die Kinder hörten zu\n\nUnd bald spielte keiner so wie er\n(Blue, Blue, Blue, Johnny Blue)\nSeine Lieder, die gingen den Menschen ans Herz\n(Welche Farbe hat die Sonne?)\nUnd er malte Farben aus Musik\n(Blue, Blue, Blue, Johnny Blue)\nUnd vergass all seinen Schmerz\n\nUnd bald kamen Zehntausend\nZu seinen Konzerten\nDenn er schenkte ihnen die Kraft\nAn die Zukunft zu glauben\nIm Dunkel des Lebens\nEr hatte es selber geschafft\n\nOh Johnny Blue, Blue, Blue, Johnny Blue\nUnd sie kamen immer wieder\nBlue, Blue, Blue, Johnny Blue\nKeiner spielt so schön wie du\n\nBlue, Blue, Blue, Johnny Blue\nAlle singen deine Lieder\nBlue, Blue, Blue, Johnny Blue\nUnd die ganze Welt hört zu\n\n(Blue, Blue, Blue, Johnny Blue)\nUnd die ganze Welt hört zu",https://youtube.com/watch?v=lxONpx3cQ5c
1981,fr,France,Jean Gabilou,Humanahum,3.0,9.0,3.0,125.0,,,Jean-Paul Cara,Joe Gracy,"Sur une galaxie en l'an trois mille\n(En l'an trois mille)\nUn vieil homme est assis sur le sol gris\n(Sur le sol gris)\nAutour de lui, tous les enfants sont réunis\nPour écouter ce qu'il va raconter\n\nRegardez, mes petits, là-bas, dans la nuit\n(Là, dans la nuit)\nCette boule qui brille était pleine de vie\n(Pleine de vie)\nLes hommes de naguère en étaient fiers\nEt l'avaient baptisée: la Terre\n\nHumanahum (Humana-huma)\nHumanahum (Humana-huma)\nHumanahum\nTerre, Terre des Hommes\n\nIl y avait de l'eau et de grands arbres\n(C'est quoi un arbre?)\nEt des milliers d'oiseaux volant sur les vagues\n(C'est quoi une vague?)\nEt plein de fruits dans les vallées et les prairies\nEt les forêts savaient encore chanter\n\nIl y avait des femmes et des filles en fleurs\n(C'est quoi une fleur?)\nLes hommes les portaient autour de leurs cœurs\n(C'est quoi un cœur?)\nLes femmes de naguère en étaient fières\nL'amour était fruit de la terre\n\nHumanahum (Humana-huma)\nHumanahum (Humana-huma)\nHumanahum\nTerre, Terre des Hommes\n\nEt voilà, mes amis, l'histoire est finie\n(Pourquoi finie?)\nCette boule qui brille n'a plus de vie\n(N'a plus de vie)\nLes hommes de naguère étaient tous frères\nMais ils ont inventé la guerre\n\nHumanahum (Humana-huma)\nHumanahum (Humana-huma)\nHumanahum\nTerre, Terre des Hommes\n\nHumanahum\nHumanahum (Humana-huma)\nHumanahum\nTerre, Terre des Hommes\n\nHumanahum",https://youtube.com/watch?v=Lovx3Vpln48
1981,ch,Switzerland,"Peter, Sue and Marc",Io Senza Tei,4.0,19.0,4.0,121.0,,,Peter Reber,Nella Martinetti;Peter Reber,"Dopo la tempesta camminiamo un po'\nSulla sabbia pesta chiacchieriamo un po'\nHo sbagliato io, hai sbagliato tu\nQuel che è stato è stato\nNon parliamone più\n\nIo senza te, cosa farei?\nIo non respiro se tu non ci sei\nIo senza te, cosa sarei?\nUna farfalla che non vola più\n\nPrenderti nel vento come un anno fa\nStesso sentimento, stessa intensità\nE trovar parole che non dissi mai\nMentre il sole muore sul mio cuore stai\n\nIo senza te, cosa farei\nDella mia vita e dei giorni miei?\nIo senza te, come farei?\nAmore mio, t'inventerei\n\nIo senza te, cosa farei?\nIo senza te, come farei?\nAmore mio t'inventerei\n\nAmore mio t'inventerei",https://youtube.com/watch?v=6l_BknJkjqY
1981,ie,Ireland,Sheeba,Horoscopes,5.0,12.0,5.0,105.0,,,Jim Kelly,Joe Burkett,"Rushing for the papers every day\nTo find out what the stars have got to say\nAbout the fortunes that are on the way\nIt's crazy, crazy\n\nWorking, not waiting that forever will hold\nSuccess comes from what we do, not from what we're told\nAnd counting on lucky stars is living on false hopes\n\nDon't let the planets take control of our lives\nBelieve in the truth and not celestial lies\nIt's we, not the stars above, who write our horoscopes\n\nVirgos and Arians, Leos, Aquarians\nPisces, Cancerians show\nNo matter when we're born\nLibra or Capricorn\nTaureans and Scorpions know\n\nNothing can change the way we've chosen to live\nAnd no one can tell us when to take or to give\nIt's we, not the stars above, who write our horoscopes\n\nYet, in spite of this, when daylight dies\nThere we are, with eyes turned to the sky\nAll anxious to be told a few more lies\nStill crazy, crazy\n\nWorking, not waiting that forever will hold\nSuccess comes from what we do, not from what we're told\nAnd counting on lucky stars is living on false hopes\n\nDon't let the planets take control of our lives\nBelieve in the truth and not celestial lies\nIt's we, not the stars above, who write our horoscopes\n\nThrow away almanacs, signs of the Zodiac\nThen there is sense to be found\nThey are celestial, we are terrestrial\nLet's keep our feet on the ground\n\nDon't let the planets take control of our lives\nBelieve in the truth and not celestial lies\nIt's we, not the stars above, who write our horoscopes\n\nIt's we, not the stars above, who write our horoscopes",https://youtube.com/watch?v=LF7V0SBPc4I
1981,cy,Cyprus,Island,Monika,6.0,18.0,6.0,69.0,,,Doros Georgiadis,Stavros Sideras,"Pernane ta hronia, i agapes ke hiona mas\nVriskune panda mazi\nPerasame bores ke dhiskoles ores\nMa panda i agapi mas zi\n\nPote de thimame, anisihos na' me yiat'\nIsuna panda esi\nPisti sindrofia mu, tragudhi hara mu\nAgapi k' elpidha hrisi\n\nMoni, Moni, Moni, Moni, Moni, Moni\nMoni, Moni, Monika\nZis esi yia mena, zo ego yia sena\nKi ine ol' armonika\n\nMoni, Moni, Moni, Moni, Moni, Moni\nMoni, Moni, Monika\nZis esi yia mena, zo ego yia sena\nKi ine ol' armonika\n\nPote dhe thimame anisihos na' me yiat'\nIsuna panda esi\nPisti sindrofia mu, tragudhi hara mu\nAgapi k' elpidha hrisi\n\nMoni, Moni, Moni, Moni, Moni, Moni\nMoni, Moni, Monika\nZis esi yia mena, zo ego yia sena\nKi ine ol' armonika\n\nMoni, Moni, Moni, Moni, Moni, Moni\nMoni, Moni, Monika\nZis esi yia mena, zo ego yia sena\nKi ine ol' armonika\n\nMoni, Moni, Moni, Moni, Moni, Moni\nMoni, Moni, Monika\nZis esi yia mena, zo ego yia sena\nKi ine ol' armonika\n\nMoni, Moni, Moni, Moni, Moni, Moni\nMoni, Moni, Monika\nZis esi yia mena, zo ego yia sena\nKi ine ol' armonika\n\nMonika",https://youtube.com/watch?v=eRllseL7xm4
1981,il,Israel,Habibi,Halaylah,7.0,5.0,7.0,56.0,,,Shuki Levy,Shlomit Aharon;Yuval Dor,"Lifnei shenipared\nBeterem yom yered\nDvarim rabim ye'amru beineinu\nElef milim, elef tslilim\nAd halaila\n\nNidme shekvar kara\nNidme shekvar haya\nNidme shekvar ne'emru beineinu\nKol hamilim, kol hatslilim\nLaila laila\n\nMa shehaya, ma shehaya\nShehaya beineinu\nMa shehaya, ma shehaya\nShe'amarnu shneinu\n\nKol hamilim, kol hatslilim\nLaila laila\nShe'amarnu shneinu\n\nMa shehaya, ma shehaya\nShehaya beineinu\nMa shehaya, ma shehaya\nShe'amarnu shneinu\n\nKol hamilim, kol hatslilim\nLaila laila\n\nLaila laila, la\nLaila laila, la\n\nHalaila, halaila\nIhye ze halaila\nNomar dvarim shelo amarnu me'olam\n\nHalaila (Laila laila)\nHalaila (Yom valaila)\nIhye ze halaila\nShebo nomar\nLelo milim, lelo tslilim\nNomar dvarim shel ahava\n\nMa shehaya, ma shehaya\nShehaya beineinu\nMa shehaya, ma shehaya\nShe'amarnu shneinu\n\nKol hamilim, kol hatslilim\nLaila laila\nLaila laila, laila\n\n(Ma shehaya, ma shehaya)\n(Shehaya beineinu)\n(Ma shehaya, ma shehaya)\n(She'amarnu shneinu)\nKol hamilim, kol hatslilim\nLaila laila\n\nLaila laila, la\nLaila laila, la\nLaila laila, la\nLaila laila, la\nLaila laila, la\nLaila laila, la",https://youtube.com/watch?v=AzbH4MLhqQE
1981,gr,Greece,Yiannis Dimitras,Feggari Kalokerino,8.0,17.0,8.0,55.0,,,Giorgos Niachros,Yiannis Dimitras,"Fegari kalokerino, ston iskio su tha triyirno\nSti mayemeni astrofegia, luluthia tha 'ne ta filia\nIrtha konda su na statho, mikro karavi sto yialo\nTremo tus iskius tis nihtias, yi' afto fegari mu na m' agapas\n\nFegari kalokerino, stu erota ton urano\nI mayemeni astrofegia, luluthia kani ta filia\n\nKita ton erimo yialo, su psithirizo s' agapo\nTora tha htiso eklisia, yia tis agapis ta trela pethia\n\nFegari kalokerino, stu erota ton urano\nI mayemeni astrofegia, luluthia kani ta filia",https://youtube.com/watch?v=MGR2y-3AgYQ
1981,nl,Netherlands,Linda Williams,Het Is Een Wonder,9.0,11.0,9.0,51.0,,,Cees de Wit,Bart van de Laar,"Het is een wonder\nHet is een wonder\nJa, dat ik jou heb ontmoet\nJij geeft m'n leven nu voorgoed een stimulans\n\nHet is een wonder\nHet is een wonder\nAls ik denk aan wat jij doet\nJij geeft m'n leven nieuwe moed\nEen beetje glans\nEen warme tint'ling in m'n bloed\nEen liefdesdans\nEen nieuwe kans\nHet is een wonder\n\nGelukkig zijn betekende voor mij eerst niet zoveel\nIk had ook geen ervaring nog, zelfs integendeel\nAltijd vallen en weer opstaan zonder commentaar\nEn in stilte knoopte ik de eindjes aan elkaar\n\nHet is een wonder\nHet is een wonder\nJa, dat ik jou heb ontmoet\nJij geeft m'n leven nu voorgoed een stimulans\n\nHet is een wonder\nHet is een wonder\nAls ik denk aan wat jij doet\nJij geeft m'n leven nieuwe moed\nEen beetje glans\nEen warme tint'ling in m'n bloed\nEen liefdesdans\nEen nieuwe kans\nHet is een wonder\n\nSamen werk ik nu met jou aan een nieuw begin\nIk heb weer m'n vertrouwen terug en altijd goede zin\nAlle dingen die ik doe, doe ik met plezier\nEn iedere kus bewaar ik nu als een souvenir\n\nHet is een wonder\nHet is een wonder\nJa, dat ik jou heb ontmoet\nJij geeft m'n leven nu voorgoed een stimulans\n\nHet is een wonder\nHet is een wonder\nAls ik denk aan wat jij doet\nJij geeft m'n leven nieuwe moed\nEen beetje glans\nEen warme tint'ling in m'n bloed\nEen liefdesdans\nEen nieuwe kans\nHet is een wonder",https://youtube.com/watch?v=x7olEEGIWq8
1981,se,Sweden,Björn Skifs,Fångad I En Dröm,10.0,20.0,10.0,50.0,,,Bengt Palmers;Björn Skifs,,"I mitt hus, där händer det att natten är lång\nI mitt hus, där känner du nånting är på gång\nOch när dagen börjar skymma bjuder oron upp till dans\nDu försöker komma undan men du kommer ingen stans\n\nOch fångad i en dröm som inte gör dig fri\nFångad i en dröm, hålls du kvar ändå av din fantasi\n\nJa, fångad om igen och om du kunde fly\nMen fångad i en dröm, blir du kvar ändå tills att dagen gryr\nI en dröm, i en dröm\n\nI en tid när världen skall vara full av logik\nI en tid när sagor inte längre hör hit\nSer du verkligheten rasa och det isar i din hud\nOch du skriker ut din fasa men det kommer inga ljud\n\nOch fångad i en dröm som inte gör dig fri\nFångad i en dröm, hålls du kvar ändå av din fantasi\n\nJa, fångad om igen och om du kunde fly\nMen fångad i en dröm, blir du kvar ändå tills att dagen gryr\n\nFångad i en dröm som inte gör dig fri\nFångad i en dröm, hålls du kvar ändå av din fantasi\nI en dröm, i en dröm\nI en dröm, i en dröm",https://youtube.com/watch?v=a05rWLlRNJs
1981,lu,Luxembourg,Jean-Claude Pascal,C'est Peut-être Pas L'Amérique,11.0,4.0,11.0,41.0,,,Jean-Claude Pascal;Jean-Claude Petit;Sophie Makhno,,"C'est peut-être pas l'Amérique\nMais l'Amérique, ce n'est pas tout\nJ'ai dans le cœur une musique\nEt cette musique pour moi, c'est beaucoup\n\nElle vient du nord ou de Provence\nElle est tramontane ou mistral\nElle est le violon pour la danse\nOu le chœur dans la cathédrale\n\nElle chante dans mes soirs de fête\nElle berce mes nuits de cafard\nElle est ballade ou chansonnette\nElle est piano, elle est guitare\n\nC'est peut-être pas l'Amérique\nMais l'Amérique, ce n'est pas tout\nJ'ai dans le cœur une musique\nEt cette musique pour moi, c'est beaucoup\n\nElle vient du fond de nos mémoires\nElle vient d'avant que l'on soit né\nElle nous raconte notre histoire\nNos racines et notre passé\n\nSi l'univers est à l'orage\nSi la terre tremble sous nos pieds\nNous continuerons le voyage\nPour qu'elle n'arrête pas de chanter\n\nC'est peut-être pas l'Amérique\nMais l'Amérique, ce n'est pas tout\nJ'ai dans le cœur une musique\nEt cette musique pour moi, c'est beaucoup\n\n(C'est peut-être pas l'Amérique)\n(Mais l'Amérique, ce n'est pas tout)\nJ'ai dans le cœur une musique\nEt cette musique pour moi, c'est beaucoup",https://youtube.com/watch?v=ovqQFisIEao
1981,dk,Denmark,Debbie Cameron and Tommy Seebach,Krøller Eller Ej,11.0,6.0,11.0,41.0,,,Tommy Seebach,Keld Heick,"Jeg har en søn på to\nMed store, lyse krøller\nJeg har en dreng på tre\nMed store, brune øjne\nJamen, jeg har bare én mer' end du har\nOkay, måske, men ingen er bedre end min\nFor han er bare helt speciel\nHvis jeg må si' det selv\n\nKrøller eller ej, vi elsker vores børn\nBrune øjne eller ej, I elsker jeres børn\nFor én ting er givet\nVi håber alle på at de må få de ting, de ønsker sig\nOm de' fire eller tres, har krøller eller ej\n\nFor én ting er givet\nVi håber alle på at de må få de ting, de ønsker sig\nOm de' fire eller tres, har krøller eller ej\n\nLænge leve alle børn\nLyse krøller eller ej, vi elsker vores børn\nBrune øjne eller ej, I elsker jeres børn\nFor én ting er givet\nVi håber alle på at de må få de ting, de ønsker sig\nOm de' fire eller tres, har krøller eller ej\n\n(Længe leve børn)\n(Om de har krøller eller ej)",https://youtube.com/watch?v=DKTOyzyDiEs
1981,be,Belgium,Emly Starr,Samson,13.0,16.0,13.0,40.0,,,Giuseppe Marchese;Kick Dandy,Kick Dandy;Penny Els,"Praat veel van veroveringen\nVan liefde, maar dan zonder trouw\nJe weet wel wat je moet verzinnen\nVoor iedere mooie vrouw\n\nOoh... playboy, 'k zou je graag vergeten\nOoh ooh... niemand kan je liefde geven\n\nSamson, honderden verhalen\nZonder een Delilah\nSamson, vergeet je wilde haren\nZoek je een Delilah\nSamson\n\nJe geeft meer om je rare vrienden\nWaarmee je luchtkastelen bouwt\nBij vrienden wil je vreugde vinden\nAl hou ik echt van jou\n\nOoh... playboy, ik wil met je leven\nOoh ooh... niemand kan je liefde geven\n\nSamson, honderden verhalen\nZonder een Delilah\nSamson, vergeet je wilde haren\nZoek je een Delilah\nJe liefde delen is te veel\n\nIk ben je Delilah (Als jij dat wil)\n'k Verlang zo naar jou\nDe ware Delilah (Als jij dat wil)\nJe enige vrouw\n\nOoh... playboy, ik wil met je leven\nOoh ooh... geen ander kan je liefde geven\n\nSamson, honderden verhalen\nZonder een Delilah\nSamson, 'k neem je wilde haren graag\nGraag met me mee\n\nSamson, I love you\nSamson",https://youtube.com/watch?v=MvFopyAvNLw
1981,es,Spain,Bacchelli,Y Solo Tú,14.0,10.0,14.0,38.0,,,Amado Jaen,,"Y sólo tú, y sólo yo\nEnamorados en la playa bajo el sol\nNo hay nadie más alrededor\nY en la arena yo dibujo un corazón\nEl viento enreda tus cabellos\nComo queriéndote acariciar\n\nY sólo tú, y sólo yo\nEl cielo azul y en tus ojos el amor\nMirando el mar embrujador\nNos abrazamos con la fuerza del ciclón\n\nNada, nada, nada, nada\nNada es igual si tú no estás\nMe quedo con mi soledad en un rincón, whoa...\nNada, nada, nada, nada\nNada es igual si no estás tú\nWhoa, whoa, whoa...\n\nY sólo tú, y sólo yo\nSabemos todos los secretos del amor\nY sólo tú, y sólo yo\nEn nuestro mundo dulce, alegre y soñador\nEntre mis brazos yo te beso\nSiento en tus labios fuego abrasador\n\nNada, nada, nada, nada\nNada es igual si tú no estás\nMe quedo con mi soledad en un rincón, whoa...\nNada, nada, nada, nada\nNada es igual si no estás tú\nWhoa, whoa, whoa...\n\nY sólo tú, y sólo yo\nSabemos todos los secretos del amor\nY sólo tú, y sólo yo\nEn nuestro mundo dulce, alegre y soñador\nEntre mis brazos yo te beso\nSiento en tus labios fuego abrasador\n\nNada, nada, nada, nada\nNada es igual si tú no estás\nMe quedo con mi soledad en un rincón, whoa...\nNada, nada, nada, nada\nNada es igual si no estás tú\nWhoa, whoa, whoa...\n\nNada, nada, nada, nada\nNada es igual si tú no estás\nMe quedo con mi soledad en un rincón, whoa...\nNada, nada, nada, nada\nNada es igual si no estás tú\nWhoa, whoa, whoa...",https://youtube.com/watch?v=tttAJ6jzTfA
1981,yu,Yugoslavia,Seid-Memic Vajta,Leila,15.0,7.0,15.0,35.0,,,Ranko Boban,,"Nikad te niko neće voljet' k'o ja, nikada\nNikad te niko neće voljet' k'o ja, nikada\n\nMalo nam je trebalo znaj\nSamo malo još jedan san\nZa nas bi procvjetale ruže\nDa si dočekala sa mnom dan\nO samo da si ostala tu\n\nAli nisi željela to\nAli nisi željela to\n\nNikad te niko neće voljet' k'o ja, nikada\nNikad te niko neće voljet' k'o ja, Lejla\n\nPtice bi nas pjesmom vodile znaj\nSunce bi nam obasjalo put\nZa našu sreću i za tebe draga\nSačuvao sam ljubav svu\nO samo da si ostala tu\n\nAli nisi željela to\nAli nisi željela to\n\nNikad te niko neće voljet' k'o ja, nikada\nNikad te niko neće voljet' k'o ja, Lejla\nNikad te niko neće voljet' k'o ja, Lejla",https://youtube.com/watch?v=fWV5yZD7U8c
